team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2008,TOR,2008020066,TOR,PIT,AWAY,20081018,Team Level,4on5,0.1316,0.3,0.2857,308.0,0.778,0.092,0.02,0.14,0.024,0.212,0.578,0.092,0.092,0.092,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.004,0.0,0.0,0.031,0.031,0.031,3.731,0.607,0.379,0.625,0.123,2.169,1.096,0.607,0.607,0.607,5.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.038,0.316,0.253,0.0,1.0,1.0,7.0,5.0,5.0,0.0,0.095,0.0,0.0,0.702,0.702,0.702
TOR,2008,TOR,2008020066,TOR,PIT,AWAY,20081018,Team Level,5on4,0.958,0.9545,0.9333,762.0,9.207,1.026,0.711,1.975,0.308,6.426,3.554,1.018,1.026,1.018,10.0,4.0,7.0,21.0,1.0,1.0,1.0,3.0,0.0,5.0,4.0,9.0,13.0,0.0,0.0,7.0,1.0,0.0,1.0,13.0,0.0,1.0,0.146,0.0,0.88,0.0,0.0,1.0,21.0,14.0,14.0,0.0,0.172,0.88,0.88,0.318,0.318,0.318,0.768,0.045,0.025,0.117,0.018,0.223,0.571,0.045,0.045,0.045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.051,0.051,0.051
TOR,2008,TOR,2008020083,TOR,ANA,HOME,20081021,Team Level,other,0.6648,0.5714,0.5,53.0,2.636,0.466,0.271,0.484,0.117,2.052,0.609,0.445,0.466,0.445,3.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.105,0.109,0.252,0.0,0.0,1.0,8.0,4.0,4.0,0.0,0.076,0.252,0.252,0.29,0.29,0.282,2.869,0.235,0.152,0.63,0.089,1.341,1.553,0.235,0.235,0.235,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.148,0.087,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.038,0.0,0.0,0.272,0.272,0.272
TOR,2008,TOR,2008020083,TOR,ANA,HOME,20081021,Team Level,all,0.6799,0.6148,0.6632,3900.0,43.394,3.566,2.986,9.579,1.777,26.955,18.138,3.416,3.38,3.238,38.0,25.0,20.0,83.0,2.0,2.0,2.0,8.0,2.0,25.0,24.0,36.0,61.0,1.0,2.0,35.0,19.0,5.0,11.0,45.0,16.0,2.0,1.387,1.67,0.508,0.0,0.0,2.0,77.598,63.0,58.881,4.0,0.65,0.508,0.601,3.614,3.422,3.309,22.189,1.679,1.399,4.966,0.737,12.844,10.375,1.6,1.829,1.742,21.0,11.0,20.0,52.0,2.0,0.0,0.0,4.0,0.0,9.0,17.0,19.0,30.0,4.0,8.0,24.0,24.0,8.0,6.0,26.0,5.0,1.0,0.844,0.605,0.23,1.0,1.0,0.0,57.121,32.0,35.147,2.0,0.299,0.0,0.0,1.978,2.151,2.053
TOR,2008,TOR,2008020083,TOR,ANA,HOME,20081021,Team Level,5on5,0.6178,0.6019,0.6622,3328.0,34.46,2.281,2.138,7.921,1.391,20.036,15.233,2.178,2.095,2.0,32.0,17.0,13.0,62.0,1.0,1.0,1.0,7.0,2.0,18.0,20.0,31.0,48.0,1.0,2.0,26.0,17.0,4.0,6.0,39.0,9.0,1.0,1.103,0.922,0.256,0.0,0.0,1.0,56.598,49.0,44.881,3.0,0.432,0.256,0.349,2.363,2.171,2.099,17.444,1.411,1.056,3.936,0.573,9.923,8.101,1.332,1.561,1.474,16.0,9.0,16.0,41.0,2.0,0.0,0.0,3.0,0.0,8.0,12.0,14.0,23.0,3.0,6.0,15.0,20.0,7.0,6.0,20.0,4.0,1.0,0.662,0.519,0.23,1.0,1.0,0.0,46.121,25.0,28.147,2.0,0.214,0.0,0.0,1.625,1.797,1.701
TOR,2008,TOR,2008020083,TOR,ANA,HOME,20081021,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876,0.033,0.191,0.4,0.075,1.58,0.72,0.033,0.033,0.033,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.048,0.0,0.0,0.081,0.081,0.08
TOR,2008,TOR,2008020083,TOR,ANA,HOME,20081021,Team Level,5on4,1.0,1.0,1.0,399.0,6.298,0.819,0.576,1.173,0.269,4.867,2.295,0.792,0.819,0.792,3.0,7.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,3.0,10.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,6.0,0.0,0.18,0.64,0.0,0.0,0.0,0.0,13.0,10.0,10.0,0.0,0.142,0.0,0.0,0.961,0.961,0.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2008,TOR,2008020092,TOR,BOS,AWAY,20081023,Team Level,other,1.0,1.0,1.0,23.0,0.431,0.25,0.011,0.022,0.02,0.288,0.41,0.25,0.25,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.252,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2008,TOR,2008020092,TOR,BOS,AWAY,20081023,Team Level,all,0.4828,0.4957,0.5465,3600.0,33.145,2.093,2.095,7.459,1.209,19.441,14.704,2.078,2.119,2.104,37.0,10.0,10.0,57.0,4.0,0.0,0.0,8.0,0.0,14.0,21.0,33.0,43.0,4.0,8.0,33.0,15.0,6.0,3.0,40.0,5.0,2.0,0.661,0.551,0.88,1.0,1.0,2.0,57.657,47.0,47.628,3.0,0.472,0.0,0.012,2.553,2.587,2.57,26.711,2.242,1.925,6.265,0.878,15.592,12.098,2.182,2.184,2.125,28.0,11.0,19.0,58.0,2.0,2.0,0.0,11.0,1.0,12.0,11.0,26.0,37.0,7.0,14.0,32.0,23.0,7.0,7.0,27.0,11.0,1.0,0.697,1.305,0.24,1.0,1.0,0.0,57.208,39.0,38.392,2.0,0.41,0.26,0.26,2.393,2.336,2.288
TOR,2008,TOR,2008020092,TOR,BOS,AWAY,20081023,Team Level,5on5,0.3703,0.3857,0.4444,2297.0,17.868,1.008,0.954,4.085,0.538,9.401,8.014,1.008,1.035,1.035,18.0,6.0,3.0,27.0,2.0,0.0,0.0,4.0,0.0,5.0,13.0,16.0,22.0,3.0,6.0,14.0,14.0,6.0,2.0,19.0,5.0,0.0,0.457,0.551,0.0,1.0,1.0,0.0,27.657,24.0,24.628,2.0,0.193,0.0,0.0,1.201,1.235,1.235,20.742,1.714,1.432,5.193,0.697,11.995,8.969,1.672,1.655,1.616,21.0,9.0,13.0,43.0,2.0,2.0,0.0,7.0,0.0,9.0,10.0,19.0,28.0,7.0,14.0,19.0,15.0,4.0,5.0,21.0,8.0,1.0,0.503,0.971,0.24,1.0,1.0,0.0,42.208,30.0,29.392,1.0,0.295,0.26,0.26,1.749,1.692,1.669
TOR,2008,TOR,2008020092,TOR,BOS,AWAY,20081023,Team Level,4on5,0.002,0.1333,0.125,480.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003,4.949,0.507,0.452,0.982,0.152,3.344,1.563,0.488,0.507,0.488,6.0,1.0,6.0,13.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,7.0,4.0,1.0,0.0,4.0,3.0,0.0,0.173,0.334,0.0,0.0,0.0,0.0,13.0,7.0,7.0,0.0,0.107,0.0,0.0,0.614,0.614,0.589
TOR,2008,TOR,2008020092,TOR,BOS,AWAY,20081023,Team Level,5on4,0.9754,0.931,0.913,800.0,14.546,0.833,1.121,3.342,0.641,9.742,5.321,0.818,0.833,0.818,17.0,4.0,6.0,27.0,1.0,0.0,0.0,4.0,0.0,9.0,7.0,16.0,20.0,1.0,2.0,9.0,1.0,0.0,1.0,20.0,0.0,1.0,0.203,0.0,0.63,0.0,0.0,1.0,27.0,21.0,21.0,1.0,0.275,0.0,0.012,1.096,1.096,1.08,1.021,0.021,0.041,0.091,0.029,0.252,1.566,0.021,0.021,0.021,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.009,0.0,0.0,0.03,0.03,0.03
TOR,2008,TOR,2008020106,TOR,OTT,HOME,20081025,Team Level,other,0.3066,0.25,0.25,26.0,0.935,0.31,0.069,0.168,0.037,0.238,0.179,0.301,0.31,0.301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.026,0.0,0.31,0.026,0.026,0.025,1.876,0.701,0.16,0.363,0.054,0.64,0.147,0.585,0.701,0.585,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.065,0.171,0.465,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.058,0.465,0.465,0.229,0.229,0.224
TOR,2008,TOR,2008020106,TOR,OTT,HOME,20081025,Team Level,all,0.6355,0.5714,0.6049,3600.0,35.987,4.957,2.664,7.637,1.229,19.852,12.661,3.983,4.941,3.967,38.0,11.0,15.0,64.0,3.0,3.0,1.0,3.0,3.0,22.0,15.0,35.0,46.0,3.0,9.0,33.0,23.0,14.0,12.0,29.0,14.0,6.0,1.04,1.575,2.343,2.0,0.0,1.0,64.72,49.0,49.741,4.0,0.639,1.472,2.242,3.355,3.335,3.177,21.944,2.843,1.54,4.549,0.715,11.76,9.66,2.687,2.866,2.71,24.0,8.0,16.0,48.0,2.0,2.0,0.0,3.0,2.0,18.0,5.0,22.0,30.0,7.0,17.0,21.0,28.0,11.0,9.0,20.0,8.0,4.0,0.617,0.963,1.262,0.0,2.0,0.0,47.151,32.0,31.389,5.0,0.351,0.755,1.04,2.089,2.113,2.074
TOR,2008,TOR,2008020106,TOR,OTT,HOME,20081025,Team Level,5on5,0.4617,0.5301,0.5614,2755.0,21.921,1.656,1.45,4.907,0.675,13.821,9.49,1.622,1.64,1.606,23.0,9.0,12.0,44.0,2.0,0.0,0.0,3.0,0.0,14.0,13.0,21.0,30.0,3.0,9.0,22.0,20.0,13.0,9.0,24.0,8.0,0.0,0.845,0.811,0.0,2.0,0.0,0.0,44.72,32.0,32.741,3.0,0.295,0.0,0.11,1.842,1.822,1.798,17.436,1.931,1.209,3.744,0.564,9.581,7.97,1.893,1.955,1.916,18.0,7.0,14.0,39.0,1.0,1.0,0.0,1.0,2.0,15.0,5.0,17.0,24.0,6.0,15.0,14.0,24.0,8.0,8.0,16.0,6.0,3.0,0.471,0.663,0.797,0.0,1.0,0.0,38.151,25.0,24.389,4.0,0.251,0.29,0.575,1.608,1.632,1.605
TOR,2008,TOR,2008020106,TOR,OTT,HOME,20081025,Team Level,4on5,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078,0.013,0.094,0.259,0.054,1.083,0.496,0.011,0.013,0.011,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.025,0.0,0.0,0.039,0.039,0.032
TOR,2008,TOR,2008020106,TOR,OTT,HOME,20081025,Team Level,5on4,0.9382,0.9048,0.8889,579.0,13.13,2.991,1.145,2.561,0.517,5.793,2.992,2.06,2.991,2.06,14.0,2.0,3.0,19.0,1.0,3.0,1.0,0.0,2.0,8.0,2.0,13.0,15.0,0.0,0.0,6.0,1.0,1.0,3.0,5.0,6.0,5.0,0.195,0.763,2.033,0.0,0.0,1.0,19.0,16.0,16.0,1.0,0.319,1.472,1.822,1.487,1.487,1.354,1.553,0.197,0.076,0.182,0.042,0.455,1.047,0.197,0.197,0.197,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.068,0.129,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.016,0.0,0.0,0.213,0.213,0.213
TOR,2008,TOR,2008020128,TOR,T.B,HOME,20081028,Team Level,other,0.9368,0.75,0.7143,264.0,2.557,0.356,0.249,0.506,0.109,1.995,0.851,0.323,0.356,0.323,3.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,0.206,0.149,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1.0,0.078,0.0,0.0,0.368,0.368,0.329,1.386,0.024,0.102,0.306,0.055,1.231,0.282,0.024,0.024,0.024,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.035,0.0,0.0,0.059,0.059,0.059
TOR,2008,TOR,2008020128,TOR,T.B,HOME,20081028,Team Level,all,0.5419,0.625,0.6304,3600.0,40.62,3.47,2.772,9.542,1.353,23.61,16.318,3.29,3.322,3.149,39.0,19.0,17.0,75.0,2.0,2.0,1.0,16.0,1.0,21.0,16.0,37.0,56.0,5.0,10.0,44.0,8.0,2.0,14.0,45.0,10.0,3.0,1.565,1.131,0.775,0.0,1.0,1.0,70.361,58.0,54.642,8.0,0.634,0.489,0.489,3.551,3.391,3.263,24.83,2.933,1.688,5.344,0.794,14.0,9.243,2.904,3.092,3.06,25.0,9.0,11.0,45.0,3.0,0.0,0.0,6.0,0.0,14.0,11.0,22.0,31.0,6.0,12.0,31.0,17.0,12.0,15.0,27.0,4.0,3.0,0.784,0.481,1.668,1.0,1.0,1.0,48.125,34.0,36.397,11.0,0.386,0.0,0.47,2.849,2.984,2.964
TOR,2008,TOR,2008020128,TOR,T.B,HOME,20081028,Team Level,5on5,0.5289,0.6364,0.6462,2672.0,29.94,1.85,1.799,7.357,0.967,17.071,12.956,1.772,1.703,1.631,26.0,16.0,14.0,56.0,0.0,1.0,0.0,11.0,1.0,16.0,13.0,26.0,42.0,4.0,8.0,31.0,8.0,2.0,7.0,35.0,6.0,1.0,1.038,0.601,0.211,0.0,0.0,0.0,51.361,42.0,38.642,6.0,0.364,0.211,0.211,2.004,1.844,1.804,17.191,1.648,1.054,4.039,0.535,8.885,6.84,1.619,1.807,1.776,18.0,5.0,9.0,32.0,2.0,0.0,0.0,6.0,0.0,8.0,7.0,16.0,21.0,4.0,8.0,18.0,15.0,10.0,13.0,18.0,4.0,1.0,0.697,0.481,0.47,1.0,1.0,0.0,35.125,23.0,25.397,10.0,0.218,0.0,0.47,1.396,1.531,1.512
TOR,2008,TOR,2008020128,TOR,T.B,HOME,20081028,Team Level,4on5,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254,1.261,0.533,0.999,0.204,3.884,2.121,1.26,1.261,1.26,5.0,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,2.0,0.063,0.0,1.197,0.0,0.0,1.0,11.0,9.0,9.0,0.0,0.133,0.0,0.0,1.394,1.394,1.393
TOR,2008,TOR,2008020128,TOR,T.B,HOME,20081028,Team Level,5on4,1.0,1.0,1.0,386.0,8.122,1.264,0.724,1.68,0.277,4.545,2.51,1.195,1.264,1.195,10.0,1.0,2.0,13.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,8.0,9.0,0.0,0.0,5.0,0.0,0.0,4.0,6.0,3.0,2.0,0.32,0.38,0.564,0.0,1.0,1.0,13.0,11.0,11.0,0.0,0.193,0.278,0.278,1.179,1.179,1.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2008,TOR,2008020133,TOR,N.J,AWAY,20081029,Team Level,other,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633,0.48,0.384,1.012,0.141,3.379,1.604,0.44,0.48,0.44,6.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.226,0.254,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.109,0.0,0.0,0.589,0.589,0.536
TOR,2008,TOR,2008020133,TOR,N.J,AWAY,20081029,Team Level,all,0.5976,0.5462,0.5588,3900.0,40.046,4.421,2.676,9.366,1.472,21.684,17.382,4.09,4.48,4.147,48.0,9.0,14.0,71.0,5.0,5.0,0.0,7.0,1.0,17.0,22.0,43.0,52.0,5.0,16.0,42.0,12.0,4.0,5.0,43.0,9.0,5.0,0.918,1.272,2.231,2.0,1.0,2.0,70.214,57.0,56.45,2.0,0.581,1.31,1.31,3.691,3.723,3.448,30.57,2.977,2.193,6.904,1.024,18.478,13.424,2.715,2.941,2.678,31.0,14.0,14.0,59.0,5.0,2.0,1.0,11.0,1.0,11.0,15.0,26.0,40.0,6.0,18.0,34.0,10.0,3.0,5.0,34.0,8.0,3.0,1.146,0.866,0.965,3.0,1.0,1.0,59.815,45.0,45.417,3.0,0.493,0.754,0.754,2.716,2.668,2.583
TOR,2008,TOR,2008020133,TOR,N.J,AWAY,20081029,Team Level,5on5,0.5784,0.5943,0.6049,3294.0,34.378,2.951,2.265,8.413,1.315,18.52,15.535,2.855,3.01,2.911,40.0,9.0,14.0,63.0,2.0,5.0,0.0,5.0,1.0,17.0,19.0,38.0,47.0,4.0,14.0,32.0,12.0,4.0,5.0,38.0,8.0,3.0,0.887,1.077,0.986,2.0,0.0,0.0,62.214,49.0,48.45,2.0,0.463,1.31,1.31,2.103,2.135,2.099,22.056,2.151,1.515,5.131,0.742,12.557,9.905,1.94,2.116,1.903,22.0,10.0,11.0,43.0,5.0,2.0,1.0,8.0,0.0,6.0,11.0,17.0,27.0,6.0,18.0,24.0,10.0,3.0,3.0,25.0,4.0,3.0,0.79,0.397,0.965,3.0,1.0,1.0,43.815,32.0,32.417,3.0,0.314,0.754,0.754,1.712,1.664,1.643
TOR,2008,TOR,2008020133,TOR,N.J,AWAY,20081029,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183,0.304,0.267,0.661,0.12,2.297,1.351,0.294,0.304,0.294,3.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0.089,0.215,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.064,0.0,0.0,0.369,0.369,0.357
TOR,2008,TOR,2008020133,TOR,N.J,AWAY,20081029,Team Level,5on4,0.9729,0.8889,0.8889,243.0,5.668,1.47,0.411,0.952,0.156,3.164,1.846,1.235,1.47,1.235,8.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,0.031,0.195,1.244,0.0,1.0,2.0,8.0,8.0,8.0,0.0,0.118,0.0,0.0,1.588,1.588,1.35,0.697,0.041,0.027,0.1,0.022,0.246,0.564,0.041,0.041,0.041,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.047,0.047,0.047
TOR,2008,TOR,2008020153,TOR,NYR,HOME,20081101,Team Level,other,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
